id,entity_id,vehicle_trip_trip_id,vehicle_vehicle_id,vehicle_trip_direction_id,vehicle_trip_start_time,vehicle_trip_start_date,vehicle_trip_schedule_relationship,vehicle_vehicle_label,vehicle_vehicle_license_plate,vehicle_vehicle_wheelchair_accessible,vehicle_position_latitude,vehicle_position_longitude,vehicle_position_point,vehicle_position_bearing,vehicle_position_odometer,vehicle_position_speed,vehicle_current_stop_sequence,vehicle_trip_route_id,vehicle_current_status,vehicle_timestamp,vehicle_congestion_level,vehicle_stop_id,vehicle_occupancy_percentage,vehicle_occupancy_status,feed_message_id
2854303,y1222,61885921,y1222,0,0 days 09:58:00,2024-06-01,SCHEDULED,1222,,,42.33153,-71.11199,0101000020E6100000A9DE1AD82AC751C04AD235936F2A4540,0.0,,,13,39,STOPPED_AT,2024-06-01 08:22:11-06:00,,21365,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251750
2867647,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.34745,-71.07448,0101000020E6100000300DC347C4C451C0637FD93D792C4540,270.0,,,1,39,STOPPED_AT,2024-06-01 08:30:14-06:00,,23391,40.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252229
2879466,y1222,61885921,y1222,0,0 days 09:58:00,2024-06-01,SCHEDULED,1222,,,42.30207,-71.1145,0101000020E610000017D9CEF753C751C0268DD13AAA264540,180.0,,,26,39,IN_TRANSIT_TO,2024-06-01 08:37:11-06:00,,10642,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252650
2879658,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.33787,-71.09555,0101000020E61000008048BF7D1DC651C05726FC523F2B4540,0.0,,,8,39,STOPPED_AT,2024-06-01 08:37:38-06:00,,71391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252665
2867682,y1222,61885921,y1222,0,0 days 09:58:00,2024-06-01,SCHEDULED,1222,,,42.313465,-71.1142,0101000020E6100000014D840D4FC751C067B8019F1F284540,180.0,,,20,39,IN_TRANSIT_TO,2024-06-01 08:30:27-06:00,,1164,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252229
2867878,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.347824,-71.07892,0101000020E610000005C078060DC551C0C861307F852C4540,228.0,,,4,39,IN_TRANSIT_TO,2024-06-01 08:30:41-06:00,,11388,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252245
2879854,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.34916,-71.07705,0101000020E6100000098A1F63EEC451C022895E46B12C4540,224.0,,,3,39,STOPPED_AT,2024-06-01 08:37:43-06:00,,178,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252665
2854680,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.34762,-71.07443,0101000020E6100000D8F50B76C3C451C0BFB7E9CF7E2C4540,270.0,,,1,39,STOPPED_AT,2024-06-01 08:22:14-06:00,,23391,40.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251764
2854715,y1222,61885921,y1222,0,0 days 09:58:00,2024-06-01,SCHEDULED,1222,,,42.330627,-71.11149,0101000020E610000030F5F3A622C751C059164CFC512A4540,0.0,,,13,39,STOPPED_AT,2024-06-01 08:22:40-06:00,,21365,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251764
2868066,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.34745,-71.07448,0101000020E6100000300DC347C4C451C0637FD93D792C4540,270.0,,,1,39,STOPPED_AT,2024-06-01 08:30:14-06:00,,23391,40.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252245
2854912,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.34806,-71.07391,0101000020E61000003B3602F1BAC451C0DB85E63A8D2C4540,180.0,,,1,39,STOPPED_AT,2024-06-01 08:22:54-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251780
2880077,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.337753,-71.096176,0101000020E61000003FAA61BF27C651C01D90847D3B2B4540,31.0,,,8,39,STOPPED_AT,2024-06-01 08:37:58-06:00,,71391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252680
2868101,y1222,61885921,y1222,0,0 days 09:58:00,2024-06-01,SCHEDULED,1222,,,42.31344,-71.11423,0101000020E6100000378E588B4FC751C00EA14ACD1E284540,0.0,,,20,39,STOPPED_AT,2024-06-01 08:30:43-06:00,,1164,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252245
2868296,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.346848,-71.08013,0101000020E61000006C5B94D920C551C06D57E883652C4540,219.0,,,4,39,IN_TRANSIT_TO,2024-06-01 08:30:58-06:00,,11388,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252260
2880274,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.348217,-71.078224,0101000020E6100000CA703C9F01C551C0A374E95F922C4540,216.0,,,4,39,IN_TRANSIT_TO,2024-06-01 08:37:57-06:00,,11388,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252680
2855094,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.34762,-71.07443,0101000020E6100000D8F50B76C3C451C0BFB7E9CF7E2C4540,270.0,,,1,39,STOPPED_AT,2024-06-01 08:22:14-06:00,,23391,40.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251780
2855129,y1222,61885921,y1222,0,0 days 09:58:00,2024-06-01,SCHEDULED,1222,,,42.3294,-71.111145,0101000020E61000004A07EBFF1CC751C0B5A679C7292A4540,0.0,,,14,39,IN_TRANSIT_TO,2024-06-01 08:22:57-06:00,,22365,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251780
2868484,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.34745,-71.07448,0101000020E6100000300DC347C4C451C0637FD93D792C4540,270.0,,,1,39,STOPPED_AT,2024-06-01 08:30:14-06:00,,23391,40.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252260
2855323,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.347622,-71.074356,0101000020E6100000BA10AB3FC2C451C060AFB0E07E2C4540,265.0,,,1,39,STOPPED_AT,2024-06-01 08:23:12-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251794
2868519,y1222,61885921,y1222,0,0 days 09:58:00,2024-06-01,SCHEDULED,1222,,,42.31344,-71.114235,0101000020E6100000BF4351A04FC751C00EA14ACD1E284540,0.0,,,20,39,STOPPED_AT,2024-06-01 08:30:57-06:00,,1164,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252260
2880496,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.337826,-71.09622,0101000020E6100000274EEE7728C651C087DEE2E13D2B4540,259.0,,,8,39,STOPPED_AT,2024-06-01 08:38:10-06:00,,71391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252695
2868716,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.346268,-71.08115,0101000020E61000008104C58F31C551C05FD38382522C4540,235.0,,,4,39,IN_TRANSIT_TO,2024-06-01 08:31:09-06:00,,11388,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252275
2880695,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.34739,-71.07936,0101000020E61000001327F73B14C551C08D7A8846772C4540,222.0,,,4,39,IN_TRANSIT_TO,2024-06-01 08:38:10-06:00,,11388,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252695
2855508,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.34762,-71.07443,0101000020E6100000D8F50B76C3C451C0BFB7E9CF7E2C4540,270.0,,,1,39,STOPPED_AT,2024-06-01 08:22:14-06:00,,23391,40.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251794
2855542,y1222,61885921,y1222,0,0 days 09:58:00,2024-06-01,SCHEDULED,1222,,,42.329315,-71.11111,0101000020E61000008C101E6D1CC751C0878A71FE262A4540,275.0,,,14,39,STOPPED_AT,2024-06-01 08:23:12-06:00,,22365,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251794
2868903,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.34745,-71.07448,0101000020E6100000300DC347C4C451C0637FD93D792C4540,270.0,,,1,39,STOPPED_AT,2024-06-01 08:30:14-06:00,,23391,40.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252275
2855738,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.347664,-71.074585,0101000020E61000006BF12900C6C451C08FFF0241802C4540,223.0,,,1,39,STOPPED_AT,2024-06-01 08:23:24-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251809
2868939,y1222,61885921,y1222,0,0 days 09:58:00,2024-06-01,SCHEDULED,1222,,,42.3131,-71.11419,0101000020E6100000EFE192E34EC751C055302AA913284540,175.0,,,20,39,STOPPED_AT,2024-06-01 08:31:09-06:00,,1164,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252275
2880917,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.33717,-71.09747,0101000020E6100000D595CFF23CC651C09E98F562282B4540,251.0,,,9,39,IN_TRANSIT_TO,2024-06-01 08:38:26-06:00,,91391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252710
2869135,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.346054,-71.08149,0101000020E6100000DE3CD52137C551C033535A7F4B2C4540,0.0,,,4,39,IN_TRANSIT_TO,2024-06-01 08:31:20-06:00,,11388,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252290
2881115,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.347263,-71.07947,0101000020E6100000D7C0560916C551C0300E2E1D732C4540,0.0,,,4,39,IN_TRANSIT_TO,2024-06-01 08:38:25-06:00,,11388,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252710
2855923,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.34762,-71.07443,0101000020E6100000D8F50B76C3C451C0BFB7E9CF7E2C4540,270.0,,,1,39,STOPPED_AT,2024-06-01 08:22:14-06:00,,23391,40.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251809
2855957,y1222,61885921,y1222,0,0 days 09:58:00,2024-06-01,SCHEDULED,1222,,,42.328033,-71.11083,0101000020E61000009B5AB6D617C751C01F813FFCFC294540,0.0,,,14,39,STOPPED_AT,2024-06-01 08:23:28-06:00,,22365,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251809
2869322,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.34745,-71.07449,0101000020E61000004278B471C4C451C0637FD93D792C4540,270.0,,,1,39,STOPPED_AT,2024-06-01 08:31:14-06:00,,23391,40.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252290
2856151,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.34754,-71.07465,0101000020E61000005F29CB10C7C451C0A306D3307C2C4540,0.0,,,1,39,STOPPED_AT,2024-06-01 08:23:41-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251824
2869358,y1222,61885921,y1222,0,0 days 09:58:00,2024-06-01,SCHEDULED,1222,,,42.312813,-71.11419,0101000020E6100000EFE192E34EC751C0BF61A2410A284540,188.0,,,20,39,STOPPED_AT,2024-06-01 08:31:18-06:00,,1164,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252290
2869554,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.344967,-71.08264,0101000020E6100000DA5548F949C551C08099EFE0272C4540,220.0,,,4,39,STOPPED_AT,2024-06-01 08:31:42-06:00,,11388,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252305
2856337,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.34762,-71.07443,0101000020E6100000D8F50B76C3C451C0BFB7E9CF7E2C4540,270.0,,,1,39,STOPPED_AT,2024-06-01 08:22:14-06:00,,23391,40.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251824
2881338,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.33668,-71.09841,0101000020E61000005CE674594CC651C0D09B8A54182B4540,225.0,,,9,39,IN_TRANSIT_TO,2024-06-01 08:38:43-06:00,,91391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252724
2869740,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.347572,-71.07451,0101000020E6100000664E97C5C4C451C0AE80423D7D2C4540,82.0,,,1,39,STOPPED_AT,2024-06-01 08:31:42-06:00,,23391,40.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252305
2881537,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.347305,-71.079414,0101000020E61000000D36751E15C551C05F5E807D742C4540,0.0,,,4,39,IN_TRANSIT_TO,2024-06-01 08:38:37-06:00,,11388,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252724
2856371,y1222,61885921,y1222,0,0 days 09:58:00,2024-06-01,SCHEDULED,1222,,,42.326912,-71.111176,0101000020E61000006806F1811DC751C0C1559E40D8294540,0.0,,,15,39,IN_TRANSIT_TO,2024-06-01 08:23:39-06:00,,31365,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251824
2869776,y1222,61885921,y1222,0,0 days 09:58:00,2024-06-01,SCHEDULED,1222,,,42.31227,-71.11422,0101000020E6100000252367614FC751C0CEC29E76F8274540,183.0,,,21,39,IN_TRANSIT_TO,2024-06-01 08:31:37-06:00,,11164,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252305
2869972,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.343735,-71.08388,0101000020E61000007632384A5EC551C0CBBE2B82FF2B4540,218.0,,,5,39,IN_TRANSIT_TO,2024-06-01 08:31:54-06:00,,31391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252320
2856568,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.34759,-71.07463,0101000020E61000003B53E8BCC6C451C0543541D47D2C4540,0.0,,,1,39,STOPPED_AT,2024-06-01 08:23:51-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251839
2870159,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.34761,-71.07379,0101000020E61000006631B1F9B8C451C09CE1067C7E2C4540,62.0,,,1,39,STOPPED_AT,2024-06-01 08:31:56-06:00,,23391,40.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252320
2856752,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.34762,-71.07443,0101000020E6100000D8F50B76C3C451C0BFB7E9CF7E2C4540,270.0,,,1,39,STOPPED_AT,2024-06-01 08:22:14-06:00,,23391,40.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251839
2856786,y1222,61885921,y1222,0,0 days 09:58:00,2024-06-01,SCHEDULED,1222,,,42.325527,-71.1122,0101000020E61000001EA7E8482EC751C0857B65DEAA294540,203.0,,,15,39,STOPPED_AT,2024-06-01 08:23:58-06:00,,31365,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251839
2881760,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.33648,-71.09922,0101000020E6100000FCC6D79E59C651C009E1D1C6112B4540,243.0,,,9,39,IN_TRANSIT_TO,2024-06-01 08:38:49-06:00,,91391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252740
2870195,y1222,61885921,y1222,0,0 days 09:58:00,2024-06-01,SCHEDULED,1222,,,42.311863,-71.11439,0101000020E6100000533F6F2A52C751C08EEA7420EB274540,193.0,,,21,39,IN_TRANSIT_TO,2024-06-01 08:31:56-06:00,,11164,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252320
2870391,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.34205,-71.085884,0101000020E6100000FACF9A1F7FC551C064CC5D4BC82B4540,223.0,,,5,39,IN_TRANSIT_TO,2024-06-01 08:32:11-06:00,,31391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252335
2870578,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.34751,-71.07378,0101000020E610000054C6BFCFB8C451C038842A357B2C4540,205.0,,,2,39,IN_TRANSIT_TO,2024-06-01 08:32:11-06:00,,173,40.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252335
2881960,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.34643,-71.080925,0101000020E6100000711B0DE02DC551C0382D78D1572C4540,243.0,,,4,39,IN_TRANSIT_TO,2024-06-01 08:38:56-06:00,,11388,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252740
2856983,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.347622,-71.074135,0101000020E61000004B1FBAA0BEC451C060AFB0E07E2C4540,54.0,,,1,39,STOPPED_AT,2024-06-01 08:24:07-06:00,,23391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251855
2870614,y1222,61885921,y1222,0,0 days 09:58:00,2024-06-01,SCHEDULED,1222,,,42.311356,-71.1145,0101000020E610000017D9CEF753C751C0EAB46E83DA274540,137.0,,,21,39,STOPPED_AT,2024-06-01 08:32:12-06:00,,11164,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252335
2857169,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.34762,-71.07443,0101000020E6100000D8F50B76C3C451C0BFB7E9CF7E2C4540,270.0,,,1,39,STOPPED_AT,2024-06-01 08:22:14-06:00,,23391,40.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251855
2857203,y1222,61885921,y1222,0,0 days 09:58:00,2024-06-01,SCHEDULED,1222,,,42.325397,-71.11217,0101000020E6100000E96514CB2DC751C0B79BE09BA6294540,0.0,,,16,39,IN_TRANSIT_TO,2024-06-01 08:24:10-06:00,,51365,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251855
2870811,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.34177,-71.08626,0101000020E6100000FDBCA94885C551C080608E1EBF2B4540,0.0,,,5,39,IN_TRANSIT_TO,2024-06-01 08:32:24-06:00,,31391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252350
2857401,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.347557,-71.0737,0101000020E6100000C66D3480B7C451C0793F6EBF7C2C4540,149.0,,,2,39,IN_TRANSIT_TO,2024-06-01 08:24:22-06:00,,173,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251869
2882183,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.336155,-71.10018,0101000020E6100000A6ED5F5969C651C085B18520072B4540,0.0,,,9,39,STOPPED_AT,2024-06-01 08:39:07-06:00,,91391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252755
2870999,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.347374,-71.07359,0101000020E610000002D4D4B2B5C451C088BD50C0762C4540,106.0,,,2,39,IN_TRANSIT_TO,2024-06-01 08:32:27-06:00,,173,40.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252350
2882383,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.345875,-71.0816,0101000020E6100000A1D634EF38C551C083C0CAA1452C4540,220.0,,,4,39,IN_TRANSIT_TO,2024-06-01 08:39:09-06:00,,11388,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252755
2857586,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.34762,-71.07443,0101000020E6100000D8F50B76C3C451C0BFB7E9CF7E2C4540,270.0,,,1,39,STOPPED_AT,2024-06-01 08:22:14-06:00,,23391,40.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251869
2857620,y1222,61885921,y1222,0,0 days 09:58:00,2024-06-01,SCHEDULED,1222,,,42.325394,-71.11216,0101000020E6100000D7FA22A12DC751C04628B682A6294540,0.0,,,16,39,IN_TRANSIT_TO,2024-06-01 08:24:22-06:00,,51365,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251869
2871034,y1222,61885921,y1222,0,0 days 09:58:00,2024-06-01,SCHEDULED,1222,,,42.311348,-71.11449,0101000020E6100000056EDDCD53C751C067D65240DA274540,0.0,,,21,39,STOPPED_AT,2024-06-01 08:32:18-06:00,,11164,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252350
2871232,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.341568,-71.08654,0101000020E6100000EF7211DF89C551C019AE0E80B82B4540,229.0,,,5,39,IN_TRANSIT_TO,2024-06-01 08:32:39-06:00,,31391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252365
2857820,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.347794,-71.07279,0101000020E6100000745E6397A8C451C05DDF8783842C4540,41.0,,,2,39,IN_TRANSIT_TO,2024-06-01 08:24:39-06:00,,173,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251884
2882607,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.336132,-71.100174,0101000020E6100000357A354069C651C0CD91955F062B4540,0.0,,,9,39,STOPPED_AT,2024-06-01 08:39:28-06:00,,91391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252770
2871422,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.348263,-71.07235,0101000020E610000066F7E461A1C451C014B4C9E1932C4540,48.0,,,2,39,IN_TRANSIT_TO,2024-06-01 08:32:42-06:00,,173,40.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252365
2882806,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.345448,-71.08206,0101000020E6100000D313967840C551C0FB3BDBA3372C4540,227.0,,,4,39,STOPPED_AT,2024-06-01 08:39:28-06:00,,11388,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252770
2858005,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.34762,-71.07443,0101000020E6100000D8F50B76C3C451C0BFB7E9CF7E2C4540,270.0,,,1,39,STOPPED_AT,2024-06-01 08:22:14-06:00,,23391,40.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251884
2858038,y1222,61885921,y1222,0,0 days 09:58:00,2024-06-01,SCHEDULED,1222,,,42.325184,-71.11224,0101000020E61000006553AEF02EC751C05B971AA19F294540,190.0,,,16,39,IN_TRANSIT_TO,2024-06-01 08:24:41-06:00,,51365,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251884
2871457,y1222,61885921,y1222,0,0 days 09:58:00,2024-06-01,SCHEDULED,1222,,,42.311295,-71.114586,0101000020E610000016A5846055C751C04434BA83D8274540,175.0,,,21,39,STOPPED_AT,2024-06-01 08:32:39-06:00,,11164,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252365
2871654,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.34137,-71.086876,0101000020E6100000ABB35A608FC551C0F2EA1C03B22B4540,0.0,,,5,39,STOPPED_AT,2024-06-01 08:32:54-06:00,,31391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252380
2858238,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.348484,-71.071846,0101000020E61000004C16F71F99C451C0F296AB1F9B2C4540,0.0,,,2,39,IN_TRANSIT_TO,2024-06-01 08:24:56-06:00,,173,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251899
2883030,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.33579,-71.10067,0101000020E61000000D6C956071C651C07429AE2AFB2A4540,225.0,,,10,39,IN_TRANSIT_TO,2024-06-01 08:39:41-06:00,,92391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252785
2871844,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.348648,-71.07198,0101000020E6100000D47D00529BC451C06CE8667FA02C4540,109.0,,,2,39,IN_TRANSIT_TO,2024-06-01 08:32:57-06:00,,173,40.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252380
2858423,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.34762,-71.07443,0101000020E6100000D8F50B76C3C451C0BFB7E9CF7E2C4540,270.0,,,1,39,STOPPED_AT,2024-06-01 08:22:14-06:00,,23391,40.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251899
2858456,y1222,61885921,y1222,0,0 days 09:58:00,2024-06-01,SCHEDULED,1222,,,42.324184,-71.11236,0101000020E61000003A58FFE730C751C078F17EDC7E294540,176.0,,,16,39,IN_TRANSIT_TO,2024-06-01 08:24:55-06:00,,51365,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717251899
2871878,y1222,61885921,y1222,0,0 days 09:58:00,2024-06-01,SCHEDULED,1222,,,42.310394,-71.11493,0101000020E610000013D55B035BC751C0F46F97FDBA274540,215.0,,,22,39,IN_TRANSIT_TO,2024-06-01 08:32:55-06:00,,1939,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252380
2872076,y1211,61885906,y1211,0,0 days 10:15:00,2024-06-01,SCHEDULED,1211,,,42.34134,-71.08694,0101000020E6100000B62DCA6C90C551C088687407B12B4540,225.0,,,5,39,STOPPED_AT,2024-06-01 08:33:09-06:00,,31391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252394
2883227,y1266,61885952,y1266,0,0 days 10:32:00,2024-06-01,SCHEDULED,1266,,,42.345177,-71.08231,0101000020E61000009088299144C551C06B2A8BC22E2C4540,0.0,,,4,39,STOPPED_AT,2024-06-01 08:39:42-06:00,,11388,20.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717252785
