entity_id,vehicle_trip_trip_id,vehicle_vehicle_id,vehicle_trip_start_time,vehicle_trip_start_date,vehicle_vehicle_label,vehicle_position_point,vehicle_position_bearing,vehicle_current_stop_sequence,vehicle_current_status,vehicle_timestamp,vehicle_stop_id,vehicle_occupancy_percentage,vehicle_occupancy_status,feed_message_id,vehicle_trip_start_timestamp,time_traveled,distance_traveled
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11231 42.324226),0.0,16,STOPPED_AT,2024-06-01 22:12:34-04:00,51365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294364,2024-06-01 21:49:00-04:00,0 days 00:23:34,6457.683652824449
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11457 42.302612),173.0,26,IN_TRANSIT_TO,2024-06-01 22:20:52-04:00,10642,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294858,2024-06-01 21:49:00-04:00,0 days 00:31:52,9011.021272482552
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.09071 42.339848),244.0,7,IN_TRANSIT_TO,2024-06-01 22:00:08-04:00,61391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293613,2024-06-01 21:49:00-04:00,0 days 00:11:08,2977.252643195325
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11232 42.32416),178.0,16,STOPPED_AT,2024-06-01 22:12:57-04:00,51365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294379,2024-06-01 21:49:00-04:00,0 days 00:23:57,6464.980634125083
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.09252 42.33907),240.0,7,STOPPED_AT,2024-06-01 22:00:27-04:00,61391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293629,2024-06-01 21:49:00-04:00,0 days 00:11:27,3197.124500301227
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11461 42.30207),38.0,26,IN_TRANSIT_TO,2024-06-01 22:21:11-04:00,10642,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294875,2024-06-01 21:49:00-04:00,0 days 00:32:11,9075.20303443254
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11234 42.32372),184.0,16,STOPPED_AT,2024-06-01 22:13:10-04:00,51365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294394,2024-06-01 21:49:00-04:00,0 days 00:24:10,6513.5268964970155
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.09373 42.338593),244.0,8,IN_TRANSIT_TO,2024-06-01 22:00:37-04:00,71391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293642,2024-06-01 21:49:00-04:00,0 days 00:11:37,3341.542966043274
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.1122 42.322845),175.0,16,STOPPED_AT,2024-06-01 22:13:27-04:00,51365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294409,2024-06-01 21:49:00-04:00,0 days 00:24:27,6611.515361080276
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11461 42.302094),0.0,26,IN_TRANSIT_TO,2024-06-01 22:21:19-04:00,10642,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294889,2024-06-01 21:49:00-04:00,0 days 00:32:19,9072.552390597202
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.114624 42.30206),186.0,26,IN_TRANSIT_TO,2024-06-01 22:21:36-04:00,10642,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294904,2024-06-01 21:49:00-04:00,0 days 00:32:36,9076.48126803981
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.095345 42.33798),249.0,8,IN_TRANSIT_TO,2024-06-01 22:00:57-04:00,71391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293659,2024-06-01 21:49:00-04:00,0 days 00:11:57,3533.6569632372157
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11221 42.322144),0.0,17,STOPPED_AT,2024-06-01 22:13:43-04:00,61365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294424,2024-06-01 21:49:00-04:00,0 days 00:24:43,6689.221563360345
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.09551 42.337914),181.0,8,IN_TRANSIT_TO,2024-06-01 22:01:07-04:00,71391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293673,2024-06-01 21:49:00-04:00,0 days 00:12:07,3553.40665957488
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11478 42.30007),195.0,26,IN_TRANSIT_TO,2024-06-01 22:21:55-04:00,10642,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294919,2024-06-01 21:49:00-04:00,0 days 00:32:55,9298.197794447353
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.112175 42.32212),156.0,17,STOPPED_AT,2024-06-01 22:13:54-04:00,61365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294439,2024-06-01 21:49:00-04:00,0 days 00:24:54,6692.1187143551515
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.0955 42.337933),0.0,8,IN_TRANSIT_TO,2024-06-01 22:01:10-04:00,71391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293688,2024-06-01 21:49:00-04:00,0 days 00:12:10,3551.6050743259975
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11212 42.321953),180.0,17,STOPPED_AT,2024-06-01 22:14:01-04:00,61365,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294454,2024-06-01 21:49:00-04:00,0 days 00:25:01,6711.038537420236
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.095535 42.337963),0.0,8,IN_TRANSIT_TO,2024-06-01 22:01:35-04:00,71391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293703,2024-06-01 21:49:00-04:00,0 days 00:12:35,3554.020810915778
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11191 42.320606),170.0,18,IN_TRANSIT_TO,2024-06-01 22:14:28-04:00,1160,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294469,2024-06-01 21:49:00-04:00,0 days 00:25:28,6863.063365384536
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.09651 42.33756),238.0,8,STOPPED_AT,2024-06-01 22:01:56-04:00,71391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293718,2024-06-01 21:49:00-04:00,0 days 00:12:56,3671.2492068181537
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11171 42.319897),171.0,18,IN_TRANSIT_TO,2024-06-01 22:14:42-04:00,1160,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294484,2024-06-01 21:49:00-04:00,0 days 00:25:42,6944.693559222867
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11175 42.319885),0.0,18,IN_TRANSIT_TO,2024-06-01 22:14:55-04:00,1160,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294499,2024-06-01 21:49:00-04:00,0 days 00:25:55,6945.250864039416
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.09761 42.3371),236.0,8,STOPPED_AT,2024-06-01 22:02:10-04:00,71391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293733,2024-06-01 21:49:00-04:00,0 days 00:13:10,3803.584174524296
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11175 42.319866),173.0,18,STOPPED_AT,2024-06-01 22:15:09-04:00,1160,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294513,2024-06-01 21:49:00-04:00,0 days 00:26:09,6947.326488687483
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.1119 42.319366),212.0,18,STOPPED_AT,2024-06-01 22:15:19-04:00,1160,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294529,2024-06-01 21:49:00-04:00,0 days 00:26:19,7015.238346104947
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.09948 42.336437),250.0,9,IN_TRANSIT_TO,2024-06-01 22:02:26-04:00,91391,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717293748,2024-06-01 21:49:00-04:00,0 days 00:13:26,4024.83641563148
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.11197 42.319145),201.0,18,STOPPED_AT,2024-06-01 22:15:37-04:00,1160,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294544,2024-06-01 21:49:00-04:00,0 days 00:26:37,7040.2628174150195
y1200,61885995,y1200,0 days 21:49:00,2024-06-01,1200,POINT (-71.1129 42.3179),212.0,19,IN_TRANSIT_TO,2024-06-01 22:15:57-04:00,1161,0.0,MANY_SEATS_AVAILABLE,MBTA-vehicle-1717294560,2024-06-01 21:49:00-04:00,0 days 00:26:57,7213.64636568046
